CSD_ID,n_backbone_matches,SMILES
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DONQUU,8,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H].[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=S)N([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@@]([H])(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C(=O)N1[H]
DOQKOJ,8,CC1=C[C@H]1C.O.O.O.O.O.O.O.O.O.[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@@]13->[Co]4%10(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5
DOQKOJ,8,CC1=C[C@H]1C.O.O.O.O.O.O.O.O.O.[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@@]13->[Co]4%10(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5
DOQKOJ,8,CC1=C[C@H]1C.O.O.O.O.O.O.O.O.O.[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@@]13->[Co]4%10(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5
DOQKOJ,8,CC1=C[C@H]1C.O.O.O.O.O.O.O.O.O.[Ba+2].[H]c1c2c3c4c5c1[C@]([H])(C([H])([H])[H])c1c(c6c7c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c8c9c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]2([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@]12->[Co]3%10(<-[O-]C(=O)C1([H])[H])(<-[O-]C(=O)C([H])([H])[N@@]->3(C([H])([H])C(=O)O%10)C([H])([H])c1c3c%10c([H])c%11c1OC([H])([H])Oc1c(c%12c(c([H])c1[C@@]%11([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])c1c(c(c%11c(c1[H])[C@]([H])(C([H])([H])[H])c1c(c(c(c(c1[H])[C@]%10([H])C([H])([H])[H])OC([H])([H])O3)C([H])([H])[N@@]13->[Co]%10%13(<-[O-]C(=O)C([H])([H])[N@]->%10(C([H])([H])C(=O)O%13)C4([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%11)C([H])([H])[N@@]13->[Co]4%10(<-[O-]C(=O)C([H])([H])[N@]->4(C([H])([H])C(=O)O%10)C6([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC([H])([H])O%12)C([H])([H])[N@@]13->[Co]46(<-[O-]C(=O)C([H])([H])[N@@]->4(C([H])([H])C(=O)O6)C8([H])[H])(<-[O-]C(=O)C1([H])[H])OC(=O)C3([H])[H])OC(=O)C2([H])[H])OC([H])([H])O9)OC([H])([H])O7)OC([H])([H])O5
